,Name,Link,Description,Price,Sale Price
801,Nike Therma-FIT One,https://www.nike.com/t/therma-fit-one-womens-mid-rise-leggings-plus-size-41xZtT/DN2219-690,Women's Mid-Rise Leggings (Plus Size),$60,$36.97
802,Nike,https://www.nike.com/t/little-kids-t-shirt-wTkbhn/86J516-E69,Little Kids' T-Shirt,$22,$19.97
803,Nike,https://www.nike.com/t/baby-12-24m-t-shirt-and-dri-fit-leggings-set-0mZh3d/16J109-P85,Baby (12-24M) T-Shirt and Dri-FIT Leggings Set,$40,$27.97
804,Nike Air Max SYSTM,https://www.nike.com/t/air-max-systm-big-kids-shoes-jh1PDw/DQ0284-100,Big Kids' Shoes,$85,$68.97
805,Paris Saint-Germain,https://www.nike.com/t/paris-saint-germain-mens-long-sleeve-t-shirt-0LMJJ9/DB6512-333,Men's Long-Sleeve T-Shirt,$45,$27.97
806,Nike Sportswear,https://www.nike.com/t/sportswear-big-kids-boys-joggers-23X4vD/DM8100-010,Big Kids' (Boys') Joggers,$40,$23.97
807,Nike Sportswear,https://www.nike.com/t/sportswear-big-kids-cotton-t-shirt-z1gX59/AR5252-013,Big Kids' Cotton T-Shirt,$20,$16.97
808,Nike Sportswear,https://www.nike.com/t/sportswear-womens-t-shirt-xgRn7T/DR8989-569,Women's T-Shirt,$30,$28.97
809,Nike Pro,https://www.nike.com/t/pro-womens-3-shorts-4HBtrm/CZ9857-010,"Women's 3"" Shorts",$30,$24.97
810,Nike Sportswear,https://www.nike.com/t/sportswear-womens-t-shirt-BQXd73/DR9030-601,Women's T-Shirt,$35,$28.97
811,Jordan College Dri-FIT (Florida),https://www.nike.com/t/jordandri-fit-florida-mens-basketball-shorts-R4KQKD/AT8829-480,Men's Basketball Shorts,$60,$45.97
812,Nike Core,https://www.nike.com/t/core-mens-baseball-pants-HLsMWZ/AA9796-012,Men's Baseball Pants,$30,$24.97
813,NikeCourt Dri-FIT Victory,https://www.nike.com/t/nikecourt-dri-fit-victory-mens-printed-tennis-top-wNjMJs/DD8333-690,Men's Printed Tennis Top,$40,$30.97
814,Nike Sportswear Club Fleece,https://www.nike.com/t/sportswear-club-fleece-big-kids-girls-hoodie-cXj6Gr/DC7206-321,Big Kids' (Girls') Hoodie,$45,$22.97
815,"Nike SFB Field 2 8"" GORE-TEX",https://www.nike.com/t/sfb-field-2-8-gore-tex-tactical-boot-hk7SJs/AQ1199-001,Tactical Boot,$190,$142.97
816,Nike Collage,https://www.nike.com/t/collage-mens-icon-5-volley-short-VknZbB/NESSC462-001,"Men's Icon 5"" Volley Short",$64,$38.97
817,Nike SB Chron 2,https://www.nike.com/t/sb-chron-2-skate-shoes-71Mh0H/DM3493-501,Skate Shoes,$75,$60.97
818,Nike Sportswear Essential,https://www.nike.com/t/sportswear-essential-womens-cami-tank-plus-size-TJwXT1/DM9282-610,Women's Cami Tank (Plus Size),$30,$15.97
819,Nike Dri-FIT DNA+,https://www.nike.com/t/dri-fit-dna-mens-basketball-shorts-HV652n/DH7144-404,Men's Basketball Shorts,$55,$33.97
820,Nike Fontanka Waffle,https://www.nike.com/t/fontanka-waffle-womens-shoes-BxR6dQ/DC3579-005,Women's Shoes,$105,$84.97
821,Nike Sportswear Essential,https://www.nike.com/t/sportswear-essential-womens-dress-plus-size-3NFkCM/DN5472-200,Women's Dress (Plus Size),$48,$38.97
822,Nike Sportswear JDI,https://www.nike.com/t/sportswear-jdi-mens-t-shirt-s23bM6/AR5006-824,Men's T-Shirt,$25,$18.97
823,Nike Sportswear,https://www.nike.com/t/sportswear-big-kids-girls-tie-dye-t-shirt-dress-5FLd55/DV0065-658,Big Kids' (Girls') Tie-Dye T-Shirt Dress,$40,$28.97
824,Nike Dri-FIT Indy Icon Clash,https://www.nike.com/t/dri-fit-indy-icon-clash-womens-light-support-padded-houndstooth-sports-bra-jh8Z5K/DD1086-010,Women's Light-Support Padded Houndstooth Sports Bra,$40,$30.97
825,Nike Sportswear Phoenix Fleece,https://www.nike.com/t/sportswear-phoenix-fleece-womens-oversized-pullover-hoodie-wLSLDw/DQ5860-259,Women's Oversized Pullover Hoodie,$70,$56.97
826,Nike College Gym Vintage (Oregon),https://www.nike.com/t/gym-vintage-oregon-womens-pullover-hoodie-hVBZSc/DH3349-097,Women's Pullover Hoodie,$65,$39.97
827,Nike Team USA Windrunner,https://www.nike.com/t/team-usa-windrunner-mens-medal-stand-jacket-j6LB1h/CK4552-100,Men's Medal Stand Jacket,$450,$216.97
828,Nike Yoga Dri-FIT,https://www.nike.com/t/yoga-dri-fit-mens-pants-vBGrn4/CZ2208-530,Men's Pants,$65,$31.97
829,Nike Dri-FIT UV Run Division Miler,https://www.nike.com/t/dri-fit-uv-run-division-miler-mens-running-tank-Nd6r0H/DM4804-100,Men's Running Tank,$35,$28.97
830,Nike Force Swoosh,https://www.nike.com/t/force-swoosh-mens-basketball-t-shirt-D3TcV7/DN2974-378,Men's Basketball T-Shirt,$40,$20.97
831,Nike Sportswear Phoenix Fleece,https://www.nike.com/t/sportswear-phoenix-fleece-womens-3-4-sleeve-crop-polo-sweatshirt-BLf93H/DQ5868-430,Women's 3/4-Sleeve Crop Polo Sweatshirt,$70,$56.97
832,NikeCourt Zoom Lite 3,https://www.nike.com/t/nikecourt-zoom-lite-3-womens-tennis-shoes-8gL3CB/DH1042-091,Women's Tennis Shoes,$70,$56.97
833,Nike Yoga Dri-FIT,https://www.nike.com/t/yoga-dri-fit-big-kids-girls-leggings-rmTQcK/DQ8917-430,Big Kids' (Girls') Leggings,$40,$32.97
834,Nike Sportswear Collection Essentials,https://www.nike.com/t/sportswear-collection-essentials-womens-long-sleeve-mock-top-FKVndn/DM9281-203,Women's Long-Sleeve Mock Top,$35,$24.97
835,Nike Sportswear Windrunner,https://www.nike.com/t/sportswear-windrunner-mens-hooded-jacket-5hK13x/DA0001-334,Men's Hooded Jacket,$100,$80.97
836,Nike Sportswear Essentials,https://www.nike.com/t/sportswear-essentials-womens-woven-jacket-plus-size-2pWQbJ/DN5046-825,Women's Woven Jacket (Plus Size),$110,$53.97
837,Nike College Dri-FIT (LSU),https://www.nike.com/t/dri-fit-lsu-mens-uv-polo-F4wmqZ/DA3288-547,Men's UV Polo,$50,$39.97
838,Jordan,https://www.nike.com/t/jordan-baby-12-24m-hat-bodysuit-and-booties-set-vmTq6S/NJ0493-023,"Baby (12-24M) Hat, Bodysuit and Booties Set",$28,$23.97
839,Nike Sport,https://www.nike.com/t/sport-big-kids-boys-long-sleeve-training-top-extended-size-ZvQmh4/DC9051-010,Big Kids' (Boys') Long-Sleeve Training Top (Extended Size),$40,$19.97
840,Jordan Jumpman,https://www.nike.com/t/jordan-jumpman-mens-full-zip-fleece-hoodie-tPXM2l/DC9606-781,Men's Full-Zip Fleece Hoodie,$80,$48.97
841,Nike Get Fit,https://www.nike.com/t/get-fit-womens-french-terry-tie-dye-training-hoodie-WzHmpx/DR8155-658,Women's French Terry Tie-Dye Training Hoodie,$65,$48.97
842,Jordan Flare,https://www.nike.com/t/jordan-flare-little-kids-shoes-8htvhw/CI7849-805,Little Kids’ Shoes,$45,$42.97
843,Nike Yoga Luxe,https://www.nike.com/t/yoga-luxe-womens-long-sleeve-top-plus-size-J5V6rP/DM3375-379,Women's Long-Sleeve Top (Plus Size),$60,$30.97
844,Indiana Pacers City Edition,https://www.nike.com/t/indiana-pacers-city-edition-dri-fit-nba-swingman-jersey-kfTgKQ/DB4030-420,Nike Dri-FIT NBA Swingman Jersey,$130,$80.97
845,Nike Dri-FIT Ace,https://www.nike.com/t/dri-fit-ace-womens-golf-dress-Fhvxf4/DH2437-800,Women's Golf Dress,$120,$98.97
846,Nike Air,https://www.nike.com/t/air-womens-pique-bandeau-top-42ZRjZ/DM6460-610,Women's Pique Bandeau Top,$30,$23.97
847,Nike Sportswear Style Essentials,https://www.nike.com/t/sportswear-style-essentials-mens-woven-utility-shorts-pzbHmQ/DM6690-410,Men's Woven Utility Shorts,$65,$58.97
848,Nike Sportswear,https://www.nike.com/t/sportswear-mens-tank-J8w4Fw/DQ1114-100,Men's Tank,$25,$20.97
849,Nike Tempo Luxe,https://www.nike.com/t/tempo-luxe-womens-running-shorts-vCq40w/CZ9576-371,Women's Running Shorts,$42,$33.97
850,Nike Air,https://www.nike.com/t/air-big-kids-boys-pullover-hoodie-rJWt8s/DD8712-469,Big Kids' (Boys') Pullover Hoodie,$70,$63.97
851,Kyrie Infinity,https://www.nike.com/t/kyrie-infinity-little-kids-shoes-jZVkF5/DD0332-101,Little Kids' Shoes,$80,$72.97
852,Nike Sportswear,https://www.nike.com/t/sportswear-big-kids-girls-t-shirt-n2kvNn/DH5750-010,Big Kids' (Girls') T-Shirt,$20,$16.97
853,Nike Sportswear,https://www.nike.com/t/sportswear-womens-washed-jersey-hoodie-plus-size-lxZmrw/DR4978-379,Women's Washed Jersey Hoodie (Plus Size),$75,$36.97
854,NikeCourt Air Zoom Vapor Pro,https://www.nike.com/t/nikecourt-air-zoom-vapor-pro-mens-hard-court-tennis-shoes-wPkbb5/CZ0220-136,Men's Hard Court Tennis Shoes,$120,$102.97
855,Nike Oneonta,https://www.nike.com/t/oneonta-womens-sandal-wSZgcn/DJ6602-400,Women's Sandal,$65,$55.97
856,Nike Dri-FIT,https://www.nike.com/t/dri-fit-womens-racerback-tank-kc4b9f/DJ1757-495,Women's Racerback Tank,$25,$20.97
857,Nike Court Legacy,https://www.nike.com/t/court-legacy-womens-slip-39kf7S/DJ5938-001,Women's Slip,$60,$36.97
858,Nike Yoga Luxe,https://www.nike.com/t/yoga-luxe-womens-infinalon-crop-top-5XGffB/CV0576-010,Women's Infinalon Crop Top,$50,$42.97
859,Nike College Legend (Texas),https://www.nike.com/t/legend-texas-mens-long-sleeve-graphic-t-shirt-Tfkq26/DQ1287-802,Men's Long-Sleeve Graphic T-Shirt,$40,$30.97
860,Jordan Essentials,https://www.nike.com/t/jordan-essentials-mens-fleece-pants-11d5wf/DA9820-104,Men's Fleece Pants,$60,$36.97
861,Nike Sportswear,https://www.nike.com/t/sportswear-big-kids-girls-sweatshirt-2gD181/DJ5748-010,Big Kids' (Girls') Sweatshirt,$55,$26.97
862,Jordan Sport DNA,https://www.nike.com/t/jordan-sport-dna-mens-fleece-pullover-hoodie-FM334z/DJ0222-666,Men's Fleece Pullover Hoodie,$75,$45.97
863,Nike Sportswear Club Fleece,https://www.nike.com/t/sportswear-club-fleece-mens-graphic-crew-56GFJR/DQ4912-410,Men's Graphic Crew,$55,$44.97
864,Nike Sportswear Kids Pack Utility,https://www.nike.com/t/sportswear-kids-pack-utility-big-kids-boys-jacket-H7rDCj/DJ5575-077,Big Kids' (Boys') Jacket,$100,$69.97
865,Nike College Club Fleece (Savannah State),https://www.nike.com/t/club-fleece-savannah-state-hoodie-LJSrRv/M31777P166-SAV,Hoodie,$55,$49.97
866,Nike Dri-FIT One (M),https://www.nike.com/t/dri-fit-one-m-womens-7-shorts-maternity-XXLQC7/DN1815-827,"Women's 7"" Shorts (Maternity)",$42,$21.97
867,Nike Waffle One,https://www.nike.com/t/waffle-one-womens-shoes-qk5cz3/DC2533-200,Women's Shoes,$100,$85.97
868,Jordan Flight Heritage,https://www.nike.com/t/jordan-flight-heritage-mens-jacket-4Js69H/DJ0238-016,Men's Jacket,$200,$119.97
869,Nike Sportswear Style Essentials,https://www.nike.com/t/sportswear-style-essentials-mens-lined-m65-jacket-PmQ4hT/DM6694-010,Men's Lined M65 Jacket,$200,$98.97
870,Nike Dri-FIT Victory,https://www.nike.com/t/dri-fit-victory-mens-golf-polo-qw5cR6/DH0838-451,Men's Golf Polo,$58,$46.97
871,Nike Dri-FIT One Luxe,https://www.nike.com/t/dri-fit-one-luxe-womens-standard-fit-racerback-tank-plus-size-QkbX1S/DJ6748-673,Women's Standard Fit Racerback Tank (Plus Size),$45,$22.97
872,Nike Sportswear Club Fleece,https://www.nike.com/t/sportswear-club-fleece-womens-funnel-neck-glitter-hoodie-gGBXTs/DO6195-010,Women's Funnel-Neck Glitter Hoodie,$75,$36.97
873,Nike Pro Therma-FIT,https://www.nike.com/t/pro-therma-fit-womens-long-sleeve-top-fj868H/DD6417-410,Women's Long-Sleeve Top,$65,$39.97
874,Nike Dri-FIT UV Run Division Miler,https://www.nike.com/t/dri-fit-uv-run-division-miler-mens-long-sleeve-running-top-lx7svx/DD5999-084,Men's Long-Sleeve Running Top,$50,$34.97
875,Nike Dri-FIT Run Division,https://www.nike.com/t/dri-fit-run-division-running-t-shirt-B4dXLN/DM5437-610,Running T-Shirt,$35,$28.97
876,Nike Sportswear,https://www.nike.com/t/sportswear-mens-long-sleeve-t-shirt-F3b7w6/DM6335-507,Men's Long-Sleeve T-Shirt,$45,$36.97
877,Nike Dri-FIT Run Division Tempo Luxe,https://www.nike.com/t/dri-fit-run-division-tempo-luxe-womens-running-shorts-WkFVjj/DQ5932-696,Women's Running Shorts,$52,$41.97
878,Nike Dri-FIT UV Victory,https://www.nike.com/t/dri-fit-uv-victory-womens-full-zip-golf-top-J4RqRH/CU9664-010,Women's Full-Zip Golf Top,$90,$72.97
879,Nike Air Force 1,https://www.nike.com/t/air-force-1-mens-boots-rDmRsD/DA0418-001,Men's Boots,$160,$135.97
880,Nike Hyperdiamond 4 Keystone,https://www.nike.com/t/hyperdiamond-4-keystone-womens-softball-cleats-6gFh7z/CZ5918-100,Women's Softball Cleats,$40,$32.97
881,Nike Dri-FIT UV One Luxe,https://www.nike.com/t/dri-fit-uv-one-luxe-womens-standard-fit-long-sleeve-top-plus-size-nKrFpz/DJ6745-073,Women's Standard Fit Long-Sleeve Top (Plus Size),$60,$30.97
882,Nike,https://www.nike.com/t/baby-0-9m-dress-WdsX08/06J220-001,Baby (0-9M) Dress,$32,$24.97
883,Nike Free RN 2018,https://www.nike.com/t/free-rn-2018-mens-running-shoe-4VTnGqeZ/942836-001,Men's Running Shoe,$100,$94.97
884,Jordan Essential,https://www.nike.com/t/jordan-essential-mens-statement-fleece-pants-5Dc1F7/DR3089-712,Men's Statement Fleece Pants,$85,$68.97
885,Nike Dri-FIT Lil' Penny,https://www.nike.com/t/dri-fit-lil-penny-mens-premium-basketball-jersey-595H1n/DA5991-480,Men's Premium Basketball Jersey,$110,$82.97
886,Nike Sportswear,https://www.nike.com/t/sportswear-mens-t-shirt-WKpMmX/DN5169-662,Men's T-Shirt,$30,$22.97
887,Nike Sportswear Essential,https://www.nike.com/t/sportswear-essential-womens-ribbed-dress-plus-size-J0L7Jb/DN5007-063,Women's Ribbed Dress (Plus Size),$58,$46.97
888,Nike Heather,https://www.nike.com/t/heather-big-kids-boys-half-sleeve-hydroguard-jnsk8X/NESSA825-614,Big Kids' (Boys') Half Sleeve Hydroguard,$32,$19.97
889,Nike College Club Fleece (Savannah State),https://www.nike.com/t/club-fleece-savannah-state-hoodie-LJSrRv/M31777P166-SAV,Hoodie,$55,$49.97
890,Nike Dri-FIT One (M),https://www.nike.com/t/dri-fit-one-m-womens-7-shorts-maternity-XXLQC7/DN1815-827,"Women's 7"" Shorts (Maternity)",$42,$21.97
891,Nike Waffle One,https://www.nike.com/t/waffle-one-womens-shoes-qk5cz3/DC2533-200,Women's Shoes,$100,$85.97
892,Jordan Flight Heritage,https://www.nike.com/t/jordan-flight-heritage-mens-jacket-4Js69H/DJ0238-016,Men's Jacket,$200,$119.97
893,Nike Sportswear Style Essentials,https://www.nike.com/t/sportswear-style-essentials-mens-lined-m65-jacket-PmQ4hT/DM6694-010,Men's Lined M65 Jacket,$200,$98.97
894,Nike Dri-FIT Victory,https://www.nike.com/t/dri-fit-victory-mens-golf-polo-qw5cR6/DH0838-451,Men's Golf Polo,$58,$46.97
895,Nike Dri-FIT One Luxe,https://www.nike.com/t/dri-fit-one-luxe-womens-standard-fit-racerback-tank-plus-size-QkbX1S/DJ6748-673,Women's Standard Fit Racerback Tank (Plus Size),$45,$22.97
896,Nike Sportswear Club Fleece,https://www.nike.com/t/sportswear-club-fleece-womens-funnel-neck-glitter-hoodie-gGBXTs/DO6195-010,Women's Funnel-Neck Glitter Hoodie,$75,$36.97
897,Nike Pro Therma-FIT,https://www.nike.com/t/pro-therma-fit-womens-long-sleeve-top-fj868H/DD6417-410,Women's Long-Sleeve Top,$65,$39.97
898,Nike Dri-FIT UV Run Division Miler,https://www.nike.com/t/dri-fit-uv-run-division-miler-mens-long-sleeve-running-top-lx7svx/DD5999-084,Men's Long-Sleeve Running Top,$50,$34.97
899,Nike Dri-FIT Run Division,https://www.nike.com/t/dri-fit-run-division-running-t-shirt-B4dXLN/DM5437-610,Running T-Shirt,$35,$28.97
900,Nike Sportswear,https://www.nike.com/t/sportswear-mens-long-sleeve-t-shirt-F3b7w6/DM6335-507,Men's Long-Sleeve T-Shirt,$45,$36.97
901,Nike Dri-FIT Run Division Tempo Luxe,https://www.nike.com/t/dri-fit-run-division-tempo-luxe-womens-running-shorts-WkFVjj/DQ5932-696,Women's Running Shorts,$52,$41.97
902,Nike Dri-FIT UV Victory,https://www.nike.com/t/dri-fit-uv-victory-womens-full-zip-golf-top-J4RqRH/CU9664-010,Women's Full-Zip Golf Top,$90,$72.97
903,Nike Air Force 1,https://www.nike.com/t/air-force-1-mens-boots-rDmRsD/DA0418-001,Men's Boots,$160,$135.97
904,Nike Hyperdiamond 4 Keystone,https://www.nike.com/t/hyperdiamond-4-keystone-womens-softball-cleats-6gFh7z/CZ5918-100,Women's Softball Cleats,$40,$32.97
905,Nike Dri-FIT UV One Luxe,https://www.nike.com/t/dri-fit-uv-one-luxe-womens-standard-fit-long-sleeve-top-plus-size-nKrFpz/DJ6745-073,Women's Standard Fit Long-Sleeve Top (Plus Size),$60,$30.97
906,Nike,https://www.nike.com/t/baby-0-9m-dress-WdsX08/06J220-001,Baby (0-9M) Dress,$32,$24.97
907,Nike Free RN 2018,https://www.nike.com/t/free-rn-2018-mens-running-shoe-4VTnGqeZ/942836-001,Men's Running Shoe,$100,$94.97
908,Jordan Essential,https://www.nike.com/t/jordan-essential-mens-statement-fleece-pants-5Dc1F7/DR3089-712,Men's Statement Fleece Pants,$85,$68.97
909,Nike Dri-FIT Lil' Penny,https://www.nike.com/t/dri-fit-lil-penny-mens-premium-basketball-jersey-595H1n/DA5991-480,Men's Premium Basketball Jersey,$110,$82.97
910,Nike Sportswear,https://www.nike.com/t/sportswear-mens-t-shirt-WKpMmX/DN5169-662,Men's T-Shirt,$30,$22.97
911,Nike Sportswear Essential,https://www.nike.com/t/sportswear-essential-womens-ribbed-dress-plus-size-J0L7Jb/DN5007-063,Women's Ribbed Dress (Plus Size),$58,$46.97
912,Nike Heather,https://www.nike.com/t/heather-big-kids-boys-half-sleeve-hydroguard-jnsk8X/NESSA825-614,Big Kids' (Boys') Half Sleeve Hydroguard,$32,$19.97
913,Nike Dri-FIT Standard Issue,https://www.nike.com/t/dri-fit-standard-issue-mens-basketball-pullover-hoodie-c1JdMS/DQ3531-010,Men's Basketball Pullover Hoodie,$100,$75.97
914,Nike Sportswear Heritage,https://www.nike.com/t/sportswear-heritage-big-kids-girls-leggings-2S0r3H/DJ5883-010,Big Kids' (Girls') Leggings,$40,$20.97
915,Nike College Therma-FIT (Michigan State),https://www.nike.com/t/therma-fit-michigan-state-mens-hoodie-VNv1mC/M41097P518-MSU,Men's Hoodie,$75,$45.97
916,Nike Dri-FIT Strike,https://www.nike.com/t/dri-fit-strike-mens-soccer-shorts-H3v2n9/DV2857-407,Men's Soccer Shorts,$40,$33.97
917,Nike Sportswear,https://www.nike.com/t/sportswear-mens-fleece-shorts-GPCN4W/DM5635-469,Men's Fleece Shorts,$60,$48.97
918,Nike College (Ohio State),https://www.nike.com/t/ohio-state-mens-logo-t-shirt-M9SNK7/DJ6435-657,Men's Logo T-Shirt,$35,$28.97
919,Nike Presto,https://www.nike.com/t/presto-baby-toddler-shoes-KVf47x/844767-100,Baby/Toddler Shoes,$60,$48.97
920,Nike Sportswear Tech Fleece,https://www.nike.com/t/sportswear-tech-fleece-womens-pants-plus-size-2dFd6t/DA2043-623,Women's Pants (Plus Size),$100,$80.97
921,Nike SB,https://www.nike.com/t/sb-skate-t-shirt-3ZDFnQ/DR7765-494,Skate T-Shirt,$40,$32.97
922,Nike Oneonta,https://www.nike.com/t/oneonta-mens-sandals-cZdl5F/DJ6604-100,Men's Sandals,$65,$55.97
923,Jordan Flight MVP,https://www.nike.com/t/jordan-flight-mvp-mens-long-sleeve-crew-8QgMF0/DQ7364-252,Men's Long Sleeve Crew,$45,$36.97
924,Nike Explor Next Nature,https://www.nike.com/t/explor-next-nature-baby-toddler-shoes-lZCCwV/DC5862-002,Baby/Toddler Shoes,$50,$45.97
925,Nike Sportswear Club Fleece,https://www.nike.com/t/sportswear-club-fleece-big-kids-boys-pullover-hoodie-extended-size-XrCvKR/DA5064-107,Big Kids' (Boys') Pullover Hoodie (Extended Size),$45,$33.97
926,Nike Dri-FIT One,https://www.nike.com/t/dri-fit-one-womens-mid-rise-shine-leggings-PZWSNF/DD5439-357,Women's Mid-Rise Shine Leggings,$70,$52.97
927,Nike Dri-FIT,https://www.nike.com/t/dri-fit-mens-basketball-shorts-MXRXxR/DH6763-100,Men's Basketball Shorts,$35,$28.97
928,Nike Sportswear Premium Essentials,https://www.nike.com/t/sportswear-premium-essentials-mens-long-sleeve-pocket-t-shirt-r0sMVl/DR7929-100,Men's Long-Sleeve Pocket T-Shirt,$50,$40.97
929,Nike Yoga Dri-FIT,https://www.nike.com/t/yoga-dri-fit-mens-tight-shorts-W0Wg8v/DQ4890-010,Men's Tight Shorts,$58,$46.97
930,Nike Tanjun,https://www.nike.com/t/tanjun-mens-shoes-jQ3z1W/DJ6258-003,Men's Shoes,$70,$56.97
931,Nike Sportswear Color Clash,https://www.nike.com/t/sportswear-color-clash-mens-t-shirt-GGSNs0/DV9629-723,Men's T-Shirt,$35,$28.97
932,Nike,https://www.nike.com/t/baby-bodysuit-hat-bib-box-set-52G3Fw/NN0808-G7H,Baby Bodysuit/Hat/Bib Box Set,$26,$23.97
933,Nike Wildhorse 7,https://www.nike.com/t/wildhorse-7-mens-trail-running-shoes-rJ6R7V/CZ1856-002,Men's Trail Running Shoes,$130,$104.97
934,Nike Sportswear Essential,https://www.nike.com/t/sportswear-essential-womens-oversized-short-sleeve-top-plus-size-V6cpm9/DM5123-010,Women's Oversized Short-Sleeve Top (Plus Size),$30,$24.97
935,Nike Sportswear Max 90,https://www.nike.com/t/sportswear-max-90-mens-t-shirt-NBcn4k/DQ3626-387,Men's T-Shirt,$50,$40.97
936,Nike Pro Dri-FIT,https://www.nike.com/t/pro-dri-fit-womens-mid-rise-3-graphic-shorts-J9ZBVb/DQ5599-727,"Women's Mid-Rise 3"" Graphic Shorts",$35,$28.97
937,Nike Dri-FIT Standard Issue,https://www.nike.com/t/dri-fit-standard-issue-mens-basketball-pullover-hoodie-c1JdMS/DQ3531-010,Men's Basketball Pullover Hoodie,$100,$75.97
938,Nike Sportswear Heritage,https://www.nike.com/t/sportswear-heritage-big-kids-girls-leggings-2S0r3H/DJ5883-010,Big Kids' (Girls') Leggings,$40,$20.97
939,Nike College Therma-FIT (Michigan State),https://www.nike.com/t/therma-fit-michigan-state-mens-hoodie-VNv1mC/M41097P518-MSU,Men's Hoodie,$75,$45.97
940,Nike Dri-FIT Strike,https://www.nike.com/t/dri-fit-strike-mens-soccer-shorts-H3v2n9/DV2857-407,Men's Soccer Shorts,$40,$33.97
941,Nike Sportswear,https://www.nike.com/t/sportswear-mens-fleece-shorts-GPCN4W/DM5635-469,Men's Fleece Shorts,$60,$48.97
942,Nike College (Ohio State),https://www.nike.com/t/ohio-state-mens-logo-t-shirt-M9SNK7/DJ6435-657,Men's Logo T-Shirt,$35,$28.97
943,Nike Presto,https://www.nike.com/t/presto-baby-toddler-shoes-KVf47x/844767-100,Baby/Toddler Shoes,$60,$48.97
944,Nike Sportswear Tech Fleece,https://www.nike.com/t/sportswear-tech-fleece-womens-pants-plus-size-2dFd6t/DA2043-623,Women's Pants (Plus Size),$100,$80.97
945,Nike SB,https://www.nike.com/t/sb-skate-t-shirt-3ZDFnQ/DR7765-494,Skate T-Shirt,$40,$32.97
